Guid,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,Website,Industry,AnnualRevenue,NumberOfEmployees,Description,Jigsaw,AccountSource,SicDesc,SBQQ__AssetQuantitiesCombined__c,SBQQ__CoTermedContractsCombined__c,SBQQ__ContractCoTermination__c,SBQQ__DefaultOpportunity__c,SBQQ__IgnoreParentContractedPrices__c,SBQQ__PreserveBundle__c,SBQQ__PriceHoldEnd__c,SBQQ__RenewalModel__c,SBQQ__RenewalPricingMethod__c,SBQQ__TaxExempt__c,SBQQ__CoTerminationEvent__c,test_picklist_780__c,TestPVS__c
1f2413db-2dd1-42e3-bec3-ccfc4592812e,Account_OVbgQ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0993010542,#N/A,cjgjw.salesforce.com,Banking,#N/A,292,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
1f4f6fe9-9e7b-4c40-bb9e-bf63f9e38ffe,Account_vPakA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3858220718,#N/A,oxndl.salesforce.com,Banking,#N/A,239,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
1f574a70-479b-49b4-9675-7a68e100697c,Account_AindK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3125547403,#N/A,axcuf.salesforce.com,Banking,#N/A,388,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
1f60ee26-d81b-43f2-9b17-dfc1aefc9c42,Account_VUBcz,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0368020842,#N/A,xmhft.salesforce.com,Banking,#N/A,162,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
1f82e11b-f4eb-4d5e-88bf-bb6263aeb2d4,Account_MCHAS,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1707730341,#N/A,sygde.salesforce.com,Banking,#N/A,178,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
1f8c9454-31d4-4214-a8f6-6c9369562740,acc1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
1fb49f31-a92c-4722-88ea-4d00b3273b94,Account_fJOLj,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3815036011,#N/A,gpwln.salesforce.com,Banking,#N/A,241,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
1fd86724-e00a-4670-9f07-925d14a3e214,Account_wpKAv,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1621821161,#N/A,ulhtr.salesforce.com,Banking,#N/A,346,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
201cdb8a-6ccf-4499-8e07-85f30cb17fca,Account_OOZrM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7471452532,#N/A,jlsqg.salesforce.com,Banking,#N/A,646,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
202f7c2a-411b-44f1-aa3b-d43d9ad6eea5,Account_zGrzm,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0354867749,#N/A,czhaq.salesforce.com,Banking,#N/A,3,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
20d1b361-b213-4ab8-b0ad-7517d60193bb,Account_nTHVd,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3104098996,#N/A,yrser.salesforce.com,Banking,#N/A,243,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
20de0ea4-74b2-4ca9-baf4-3cf5643d82ca,Account_TDowO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0912920823,#N/A,glybi.salesforce.com,Banking,#N/A,686,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
20f7ccea-97bb-4f85-a288-5e3e9e020f98,Account_TFEyD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7998919891,#N/A,ccjyd.salesforce.com,Banking,#N/A,137,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
20f90d78-e965-4cfc-a5d5-e38ded8c1ab1,Account_CltML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6904638617,#N/A,vrhnb.salesforce.com,Banking,#N/A,575,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
2112a784-27c9-49a7-aa5d-48ac982dd131,Account_UlljA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7406717200,#N/A,fbcob.salesforce.com,Banking,#N/A,772,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
213505a5-5628-4345-be58-5695e9ed085f,Account_vmUcC,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3698110228,#N/A,rfhpc.salesforce.com,Banking,#N/A,715,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
2155971a-64c9-4a25-ac14-1dd8a5eef8b4,"United Oil & Gas, Singapore",Customer - Direct,#N/A,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",Singapore,Singapore,#N/A,#N/A,#N/A,#N/A,#N/A,"9 Tagore Lane
Singapore, Singapore 787472
Singapore",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(650) 450-8810,(650) 450-8820,http://www.uos.com,Energy,#N/A,3000,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
216f587c-a127-4938-bdcd-43326e7338d7,Account_EnOEt,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4758526972,#N/A,chido.salesforce.com,Banking,#N/A,819,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
21860493-3fa8-424c-aa91-abe51f7e38a0,Account_lKwHb,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2215595883,#N/A,dchxu.salesforce.com,Banking,#N/A,265,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
218ba7a2-f773-4333-9003-2cd28bb465a6,Acme,Prospect,#N/A,10 Main Rd.,New York,NY,31349,USA,#N/A,#N/A,#N/A,10 Main Rd.,New York,NY,31349,USA,#N/A,#N/A,#N/A,(212) 555-5555,(212) 555-5555,#N/A,Manufacturing,1.0E8,680,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,false,true,#N/A,Contract Based,#N/A,#N/A,#N/A,#N/A,#N/A
219d435e-2684-4b15-b895-c669378b5587,Account_gRpEX,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8217540230,#N/A,boqmf.salesforce.com,Banking,#N/A,241,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
21ad30d7-747a-41ef-8bbb-07df5310f2b6,Account_LSAbK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1062795208,#N/A,gyimm.salesforce.com,Banking,#N/A,55,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
21ae2546-f26d-4b0b-8882-59442b625ab0,Account_QFxFJ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3485654509,#N/A,aelix.salesforce.com,Banking,#N/A,239,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
221fbdeb-8ffc-4c54-908b-ba0088064f71,Account_nhRat,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8067450833,#N/A,xmdrr.salesforce.com,Banking,#N/A,978,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
22403dba-d567-4776-bc95-a241a3e5346a,Account_qzYcm,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7010244417,#N/A,igpds.salesforce.com,Banking,#N/A,29,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
22439392-3c15-4026-af7f-4db98673b1de,Account_KEHCB,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7027209479,#N/A,hzrvw.salesforce.com,Banking,#N/A,23,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
226c07b8-a768-419d-a63a-5356ca464483,Account_xnfGV,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8207909048,#N/A,iwpfv.salesforce.com,Banking,#N/A,439,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
2289e6dd-28f8-442f-879d-6b7a548547eb,Account_rEkin,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2357927136,#N/A,xfuhy.salesforce.com,Banking,#N/A,580,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
22a0bd15-2d90-485c-9d7d-96c59da330a5,Account_dxQGC,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7549099728,#N/A,osluf.salesforce.com,Banking,#N/A,804,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
22c90218-7660-4958-b7f2-3a1c1fd0a8e4,Account_gRpEX,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8217540230,#N/A,boqmf.salesforce.com,Banking,#N/A,241,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
22cdde97-3609-47cd-8467-3f0b4cb2d966,Account_jbGpP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3290239053,#N/A,cuisn.salesforce.com,Banking,#N/A,124,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
22feff02-f5a3-47d1-8ad0-7adf5c918c6f,Account_bAeNg,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5859861571,#N/A,njnjp.salesforce.com,Banking,#N/A,162,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
230b1873-f3d0-4dab-af33-31f686751cf9,Account_nhRat,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8067450833,#N/A,xmdrr.salesforce.com,Banking,#N/A,978,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
2312a67d-1199-48fc-a80d-4a7a12a1d7fc,Account_fNsJX,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3608685808,#N/A,ibdek.salesforce.com,Banking,#N/A,357,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
233d80c8-e306-474d-982c-68ad310e9f4c,test11.14_EIDTED,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
23a2ef90-db43-403d-9256-0aeaaa884066,Account_jNAup,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9199524078,#N/A,rdoat.salesforce.com,Banking,#N/A,477,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
23a7855e-c69b-4429-9456-e762b0fcb706,acc1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
23aba30f-2e9e-42eb-9a8d-9aa2b47503c9,Account_aoPlo,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8494671493,#N/A,bvoph.salesforce.com,Banking,#N/A,459,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
240676e3-8796-4e7b-ba38-cf5d087d3eed,"United Oil & Gas, UK",Customer - Direct,#N/A,"Kings Park, 17th Avenue, Team Valley Trading Estate,
Gateshead, Tyne and Wear NE26 3HS
United Kingdom",#N/A,UK,#N/A,#N/A,#N/A,#N/A,#N/A,"Kings Park, 17th Avenue, Team Valley Trading Estate,
Gateshead, Tyne and Wear NE26 3HS
United Kingdom",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 191 4956203,+44 191 4956620,http://www.uos.com,Energy,#N/A,24000,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
24126acb-8083-4b64-856b-492078e6c283,New1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
2429b6da-ce51-47bf-b0ab-7ca387d4b76c,Account_owAtf,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9374238180,#N/A,pspod.salesforce.com,Banking,#N/A,827,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
242df7a8-d217-4531-97ec-11d6d66fba99,Account_nhRat,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8067450833,#N/A,xmdrr.salesforce.com,Banking,#N/A,978,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
24330e0c-0079-4483-a843-c35eea37a86d,Global Media,Prospect,#N/A,150 Chestnut Street,Toronto,Ontario,L4B 1Y3,Canada,#N/A,#N/A,#N/A,150 Chestnut Street,Toronto,Ontario,L4B 1Y3,Canada,#N/A,#N/A,#N/A,(905) 555-1212,#N/A,#N/A,Media,#N/A,14668,"GBM is the worldwide leader in technology news and information on the Web and the producer of the longest-running and farthest-reaching television shows about technology. GBM's network of sites combines breakthrough interactive technology with engaging content and design and is consistently ranked as the Internet's leading content network in terms of both audience size and revenue, serving millions of users each day. The company's television programming is broadcast by the USA Network and the Sci-Fi Channel to more than 70 million households and is syndicated to broadcast television stations in the nation's top 120 markets, including the top 10 markets.",#N/A,#N/A,#N/A,false,false,#N/A,#N/A,false,true,#N/A,Contract Based,#N/A,#N/A,#N/A,#N/A,#N/A
243fe1a4-7c61-4ef7-8d54-3ffc8cb2a639,Account_IRMfg,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6642626764,#N/A,yakot.salesforce.com,Banking,#N/A,530,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
24a4a140-a584-4be2-bbd1-a6cf83032fa1,Account_XzHyk,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9634578475,#N/A,tfycs.salesforce.com,Banking,#N/A,283,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
2511cdf6-7553-4310-bff1-f7a582723e48,Account_zGrzm,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0354867749,#N/A,czhaq.salesforce.com,Banking,#N/A,3,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
25125867-0f48-4c6b-b4a2-29bdf320b99f,Account15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
25324530-3ce9-4e0a-b72d-5184be19229d,Account_loALh,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7959777092,#N/A,gzjdi.salesforce.com,Banking,#N/A,86,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
257457f4-0a7d-497f-8b8b-afa1547143c0,Account_CzETH,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9619554453,#N/A,bqaig.salesforce.com,Banking,#N/A,511,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
25c4a4e3-021d-4706-a85b-e10f432c3704,Account_Svfls,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2618266238,#N/A,cylcj.salesforce.com,Banking,#N/A,634,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
25c87e91-1be5-43f0-9a27-fae0ca93916a,Account_JwxtM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4926232033,#N/A,vfgma.salesforce.com,Banking,#N/A,459,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
25e18889-ac6b-4299-9bc4-3ee905a8d3c8,Account_DBdzw,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9829898799,#N/A,uuqtd.salesforce.com,Banking,#N/A,884,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
25ed4004-94a0-4eeb-9f1e-643616a2ba51,Burlington Textiles Corp of America,Customer - Direct,#N/A,525 S. Lexington Ave,Burlington,NC,27215,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(336) 222-7000,(336) 222-8000,www.burlington.com,Apparel,3.5E8,9000,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
25ef48cc-6db2-44a3-a753-f238da4f9071,Account_gHuEL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6871120999,#N/A,dxdfo.salesforce.com,Banking,#N/A,701,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
2607b495-b9e3-4166-a369-cb8069d04a44,Account_QFxFJ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3485654509,#N/A,aelix.salesforce.com,Banking,#N/A,239,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
2614d401-beb7-4ddb-b31d-76f8a3a9986f,Account_nkjPP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2901993357,#N/A,qtkqy.salesforce.com,Banking,#N/A,951,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
26365638-3cd3-4f64-af83-f31d53f80bf8,Account_JqdHu,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5861002059,#N/A,leflr.salesforce.com,Banking,#N/A,11,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
26418b7b-9ba4-41dd-9dc5-3aa73ff96314,vc_test_EDITED,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,#N/A,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
